twitter_uid,ght_uid
59195916,1228334
243099472,33089
17572912,28081
46923148,622537
1907745402,4676911
745249091651768320,1892696
501180647,181255
44348597,125719
34744028,3015899
39831820,121971
350686589,485732
50528853,405950
176000921,118842
19360883,629340
268412632,2501136
26297936,213171
56009720,520925
227328054,1238658
1267118977,154309
376852764,2572542
94328538,1749286
13722372,399686
17773031,165974
56019754,829509
895787047,2058189
1078193405589680128,38201
16411813,3826478
23824700,601204
21216057,26158
257149008,1988912
432457120,740274
75553,387105
1111731240,1494472
1014789806,912334
22055203,517082
1806841,16310
104218499,1117803
2642201,6451
3302956793,405100
2530135165,91252
97173618,126377
2756540460,5520583
94813511,146478
1554055639,2201634
3087531,248036
2282964300,2607501
24414201,67765
66020160,2392088
1152022749482631168,3235380
2499719306,5925541
2463032514,30111
507619188,227251
3005939975,6122486
920045429617844225,7349765
2972297525,106884
331496244,96221
17109422,69169
47664971,2465908
1234365654,654785
900975529133830144,12425631
219910690,90874
579394274,482108
3764,589228
1120412051363463168,702595
71992293,4677549
12044782,106506
2936347571,1962532
29854750,3854
40963789,3203767
2561399969,221167
48767473,503691
1735284619,5680785
43314773,154028
1537654472,12172288
26582443,444953
528735491,571449
2743898185,5817167
110194194,558879
14790054,1004652
17006560,2633871
111645552,1187135
11708002,3789588
18392324,51498
6118392,64965
68406693,107500
476911954,4761379
4957541,20653
130037808,975335
17230856,279088
15649428,61452
23946525,208417
639063,159399
21905797,6530790
5878592,200192
3236044061,1753531
337590488,1090342
12027012,285183
104153517,754502
818347625028210688,3575314
90243382,287409
21204689,1958284
893076756378386434,76546
17018745,129141
974655638,1497847
945373920,1400541
1603038240,383881
182415631,5144257
17111287,2043325
2809003537,3179457
14485625,3394604
31184218,53008
986636645964247040,3342457
435190223,7978700
15382007,155904
91685967,30830
401704589,4453002
299929043,11582688
499083798,1051229
66934681,983577
27333114,3776052
166964036,15141
1028886665924960256,2962593
254741487,34804
7279612,147080
277849064,3753417
5674722,40800
14993466,87920
783377679575879680,137987
7737372,4227808
57903937,7310097
4647739000,1901060
153582229,902990
188892343,295199
16271664,1673104
18815303,4712071
76611435,139011
18331627,790717
342092011,7042890
15488165,13725
803889065074552833,4499126
61777598,64441
28554909,1425574
46499312,3182336
57287432,6230523
20810703,659225
14746172,258781
74840588,1430919
47354052,4273
209744718,2772870
532311686,890237
112167432,6442683
43446634,883784
54532609,312640
8630562,2551
342335287,2834718
79309589,5779603
1594235426,1195650
332200454,10327178
20387675,2124855
608160695,65617
90913296,571210
2591771845,11203143
20191457,3682932
3731291,1955228
15047845,485038
879226137314025472,10921040
2010181,1233960
1129339434,1541963
1161886615,2319348
2855672764,3785315
120399961,208740
2821897746,1454227
1238555562,2635486
800416,47741
296179927,273785
8378532,86728
12185982,317686
25150192,110733
318438215,142166
3063626782,2770228
7865282,77357
174583945,51062
31412102,9553
23018891,11333397
95954107,3980101
16012037,2625874
16339447,365231
83328750,165657
14211809,5330
16211510,1385869
92257986,254047
822012582,61874
414227991,1948465
12976102,41280
412499978,203188
451596047,389385
17035194,349229
60043660,1802143
7665092,336463
17249929,2215857
343296496,1732040
17482838,85282
9596912,1050358
61663223,5076144
14298173,49946
117197667,114958
14631949,7090
7111372,16723
36364150,939480
3060295918,764902
1708672298,305007
39977602,730246
70711642,299250
20564335,708723
3198539343,8686363
15069547,318349
14598190,2453252
83471831,1033086
14617178,636322
4558171277,8766186
23717168,3874747
15470038,90521
107289942,3634237
2566421,240756
292868161,1299909
3792983127,12037598
285370024,6219951
18195832,2097114
318548923,1785861
788835,941
158579700,199220
177360544,10570955
910323439700819969,1082533
15991516,659052
3309996925,10969477
2193588674,3141042
729751929757306882,6540348
15023866,8149
915314035884773376,4403647
20861947,72757
716625958216798208,3651986
75243602,1005126
21139592,74687
1255089156,3377329
4746047821,111676
954090644,360006
459004307,28625931
15875585,3278522
1174482426,1953043
1555283683,1140112
99858720,5610091
371314578,352436
79082654,2026075
3314118973,7782594
788785173194088448,696873
4274573778,9279171
18344457,177950
18922648,137280
819119297607901184,8706840
37119856,9113081
18604176,23905
14176139,1390941
799950409683128324,13204389
207815488,1829746
301503583,6730578
20506172,18688
19668360,1994365
182388586,7831767
332466177,316504
18939154,278012
21911445,1168932
90017627,163182
1636577430,329310
83095969,920127
6521222,158139
43587596,322188
20779847,145172
1033015271680815105,6221650
867641,402444
80912145,8517882
16745442,4091310
1000780960118530053,1590262
352439729,1202246
9333162,341823
2409648200,127911
1640424661,711632
18294851,238777
45070427,1776871
4514292575,7150097
53017674,976592
1157693293,2154944
974006168,3847966
16206612,145129
71743715,309108
19704084,85669
3026656347,4542427
37527313,1615519
185076709,1020372
18065409,84661
35180779,204839
862540826,6215869
333677340,924681
214120162,2434686
3091411197,8267451
2316265831,44446
14257813,158273
1254263090,189313
1641668262,3995812
14617384,22856
318963263,985813
368592960,3474441
36622394,339
25936220,237406
31159620,1134625
32382607,13795448
40014663,279418
18888668,179633
31442147,307088
718829666,4456963
18555314,6070
16128163,2095587
406774034,7762555
510005240,2538759
25027393,286486
844121892462051328,6574461
762953639207895041,51086
436490509,289504
193366137,1190454
35670942,25275
135808827,1768149
100982952,1297612
1679851,126744
190566700,274549
3194628156,1300642
16281891,989
28897263,8531776
372255528,6752926
16660266,1062024
313024501,71410
78545798,546428
407400664,3120784
17142730,401259
275591288,9263134
1025063461,805424
8103572,36200
2367205627,1664093
2207744964,918127
340195428,3714718
14689482,292930
250721001,2613198
327071779,2519
3187839362,1070879
23377470,96528
79076495,183031
387147213,933288
23572926,351420
1498078405,755655
89193569,3952720
329649811,343334
535507236,38021
14951612,2818311
17375457,44347
14578997,177404
17060878,678
17659006,1282899
66179374,1882441
33655127,1318087
797862979,6969380
233541281,162089
126274383,786469
46227971,257644
9884882,3031812
137069335,2156330
58112342,137131
114405105,1767392
1100561570,1442390
2328890449,6098137
162991022,103938
494273038,1887
64674111,1158887
528914401,465143
19840608,12028271
339750505,1021791
19473151,375213
2218359976,200152
3328053545,3692475
776496313,260236
3002988489,9527604
2834301461,11239103
13197082,159568
882781741592793089,8112700
607212242,13697338
5638772,897482
75546029,9695977
715546560147365888,7704885
24574650,21748
14970224,148659
49649622,178163
14742846,2254182
600664133,151111
86504425,2381701
85216696,177277
19177959,115928
67691871,2307690
261036278,295437
1577581,4653422
18532130,9161115
62583757,1607540
772983464819691520,7247023
41317247,18728
623893,211058
66825534,95752
12443792,33560
1632497845,72644
894017396758859777,3879249
602910456,1818095
15211025,1596571
46283268,14601
14816103,1261787
9069682,3402131
818965495,2030699
81133960,366474
4202936541,4721288
10138992,169255
144511833,2601203
656383,3719897
612484370,1016205
79756673,30208
304220575,242445
24859867,72357
7056162,679884
43207898,357019
12037502,72198
39767105,811810
150868071,206550
36847073,2044602
12643262,6618812
1578724813,2475460
97665755,160765
111719414,6402854
18594219,268429
22793808,920763
3614488228,11623115
211478608,2991247
377767310,1741304
70509943,8730940
602775116,61221
14618811,133994
1122225025,435171
22349269,934164
133655068,1722309
14608437,470861
173546372,9405
15371393,97593
28738941,1343314
18389670,233169
2584011,913154
6461392,5160173
370181032,97972
1333554696,2658219
38503,158873
773437517685202944,11632108
839931,4509
2667524120,3829453
978955542,6302422
107770718,36955
54860558,982239
39445335,42749
700304010,6956103
27059694,833392
188493599,2110958
44898311,162103
4662845162,5538910
232975314,2300245
193254436,8860062
188725330,2309510
9388602,88741
558175941,741667
55763754,434498
1401617496,1990747
42646807,523174
2713317636,898213
1270424605,1033694
24012732,51613
17617116,606377
22945257,176623
3392225206,8708111
837571,18373
906573144399458304,108411
881446710094045185,7155301
15689233,285628
2538802165,8507747
21272484,35133
25294742,2035226
42251024,299711
238650906,299917
179787942,7293447
16215661,92562
483350821,6388330
1164344479,1633546
14735905,103059
36517672,1027238
14676205,479188
26617701,556893
2974957113,2720997
57959752,64236
1952865590,3251392
14759825,1742222
87568955,85981
76560750,129577
390657992,3375803
905736816271257601,1041687
4024701,32838
14583041,15483
14151850,10509
83314299,32085
4026171,142783
89297834,8556867
4289247312,296379
79157255,413433
1404056371,1870774
37161576,266820
14361844,134680
830355049,10457283
254052728,2178069
17175229,53709
174153942,46487
906902151322103810,1409509
3077639226,544346
11038022,798327
1430415541,11792032
195555022,137760
6090852,228606
7045262,35008
182805043,2960761
709383,160818
1339877580,2281627
437155776,3452847
1307706648,103341
3044827005,2513564
494586484,2394369
223822550,161605
71295086,12990
1556653309,4346775
62079374,1854616
194238104,440797
112684270,8395279
5558162,2067229
14681817,1059735
173411630,2363992
1499679481,1130623
118764000,6309733
546313,40414
236943310,5020870
17461940,346632
3256276219,7778702
251629954,8466103
8510252,23732
2714960622,5406946
137668998,2071185
61830420,1775879
3097519864,2628246
67851675,1495914
84924714,1995700
21845959,404920
561673241,1474508
1140644952608845824,2021413
610296649,1261125
23426021,48155
2929480411,2794985
17750075,957622
854611590615715840,1340088
559561217,10405483
506389695,2866390
189338381,439086
14303218,103134
178462640,1220887
2901204675,405853
33636732,253162
20285405,27296
11430362,80712
86626503,869910
24907072,994524
63422271,422196
937041511069360128,412703
1171055226,10429495
5443372,79158
28419653,365651
874537873462218752,9183692
322362552,9121153
2906288259,3169796
159109926,8007598
258064976,474168
15390422,68729
2461246875,4516903
241886840,49279
801886668,13689136
34341138,1025669
18173595,199146
168008488,4274262
15239656,6800847
103090868,1869887
2775837835,4898632
259453941,7716
53701207,8086468
22055646,22529
785280149432393728,166857
15933896,278474
138731313,3016785
1179910675,6457
1134102242,4718225
14369199,169737
13778312,184573
125204769,1754012
3150104078,11872750
19001616,1755997
38506520,139323
121764712,221218
20719387,1714007
851056562517008384,1270008
187432683,1171511
24667769,85545
68735454,164510
45885617,350172
16943700,156255
10773262,209619
585456148,3727333
159870321,117491
18871706,243478
1374590293,6708605
8200382,1742413
460593505,350642
78633712,224966
716883531377614848,1872928
14162978,81023
110392694,2535158
3385600533,6223006
213473410,2749991
21059297,1496525
18455656,582028
299812306,218052
1200421512,3188844
21355925,9603243
489233083,2397913
991626959733055488,3483157
2465527717,3695692
994864157366411264,470842
222174885,306117
1040177376,447898
1284367808,501948
12740542,48639
475243527,1647413
29212649,1666443
243234674,3122224
108522183,553007
2596863644,2327183
1140722995,1813042
572271480,2240543
918101780,2529370
372905710,1095469
4357224375,6913990
9678822,1575257
828383803978764289,30875389
926942694,7004858
4042111573,4616492
836267338345373697,510205
95038001,60611
18137304,1249672
2365055622,2392630
2228449596,7785576
532040753,493854
10552132,858762
200728429,769525
319808009,46429
38718843,2253071
14643036,1099027
13610,226499
13598072,797652
2461739520,3421457
15756571,1233874
39268717,2777121
768134648698372096,2701753
46086804,6838316
392175644,3003138
5513802,433065
3289993348,179461
343536644,1406052
11282,386227
15695231,874140
28447178,934335
233799968,2491634
22909745,422248
83694807,469288
287042994,846961
19063862,7063345
61253198,3303923
3178777431,839094
244006388,5063632
265942496,2374918
254111153,63175
3023736081,1207890
6348632,1322840
118930386,48926
517383841,10948847
28538150,98630
1091511,15372
143022952,1836895
64155182,1666939
354398273,1789304
16053564,1893674
5287242,129346
121955493,200394
85407515,231237
735136950466793473,12105118
82374874,8113590
2698549350,551891
28335783,12831610
114464620,3512344
322601789,54637
14100929,176735
18155180,259434
19602951,138467
67768118,416897
428857792,1558864
15916301,201956
9633182,79937
1099852880423673856,3862204
17518412,1119636
2992859419,3798406
19348412,661434
1253070625,914997
23720866,3091388
410731776,9268316
14780437,160638
4888856205,91576
15368607,14641
3092382820,9556114
14435366,63352
81313296,1237498
137249432,499193
232086534,6572256
1066559791,1596643
2997573048,588048
839895320,375955
79485718,146974
868890996771352576,1947026
18991793,28983
15450497,2565152
2911279295,3588797
73329819,3755834
2481353730,63603
4107557548,7438297
153336854,96059
1429338721,10176806
395392007,302420
14232536,13416
17606964,873691
989604911477329920,3339587
2433362240,5666655
2689861,24436
582137422,179233
11728382,252932
24207513,431490
2591134356,996905
3110651,163190
17947015,120382
71626648,6776463
828975510,1979441
7823462,93415
344885379,985356
210919064,1341198
21087107,5850353
1435502892,4953833
257406653,1807922
15031464,906207
133430153,1314356
3166293666,7731930
132454669,3613504
2209492398,430467
1918257488,3765487
241259703,1236657
73253803,10620813
2463177013,217387
608312747,978148
427910571,5003250
2841820928,1373301
